hash_A,hash_B,score
507514df81c7ddd0c896bbd002f76169,f78760322f863d215959eba8bedca27c,10
c1530d8872f319d29106e5df733f3fbe,ab308a50a564ec70d4a2d96523d862f7,6.666666
7baa527ea6383dc7b8acff1612bb1d8e,32d16535eb981a3e320098f6d271010f,6.666666
9b0fded7e863421f998defcc82eab9e7,06c70158e3cfc49a30d501bb2b77cbaa,6.666666
99e8184086a772e9da33b37dca0ffe77,0cd32182716344a009565a72515ee5f7,3.333333
74a2d958fa3425408d0e181b6177ab93,ca14f00964cd346d0e3077a1a996d1f0,10
022ada8451dbe771cbfde3d32ca5985b,19a2ef50e665ff6b312419157294e6aa,6.666666
cceba9a0c48902707dbee000d268f2d8,04ec41cdf2bd6ed17381e4c93d748326,6.666666
dbda14a477e2462ceb56f5b7e85053ab,d6a3bc6c490318dfa4451aa5cc562e56,10
31f708fe5fd6147b3b2576ebf8dafc7e,278f75498d0bb1ba041c6ea48e7b9f86,6.666666
f09e2ece6a64a842e5742ecfcbc58dad,cfc282424ee62b1834c3f3217a4d07d7,10
13acb6dd059e4937f810c01acc8612db,7e88b4cc2d54b7914dc78d3f00db825e,6.666666
560fe388b611f2f7513fbdb249744fd5,fb4138294d83e7b9ae0f120e32838dee,6.666666
6986b8ab755b3b923d6cd0be34824cbb,0bc7d9d14900f9f6cf1afa0b6fc23f2e,10
85619d845cf19c6709a292a98f6f230b,b81c519eb2818ab4b52e9a7faedc8e7a,6.666666
fe869b7d10f7caf3a6a8e8cefa07cd45,b62bfe7bdf7c38bc123d764e947e0074,6.666666
d00c8b69f60e2d5b9a288581f5a853fb,1b1c4ae3174d8b5b1b559a8f4d066b84,10
590c7963629987df27f153ba01a99d9c,848adad5f44fac6e38d8236685255abc,10
99ca7c433cf7666a78c9a6281519d87f,9fedc396f66a08e48478e4665e417cd2,3.333333
78a99a743baa7dff81b3130153d7aec8,119cf3c8fcbe41ade178537c592801d9,6.666666
689e8ac34a12f42666f112a806d6c995,fd0b529257de83ed0470a83d7ef1cffb,6.666666
69b256314ce38c9e5f02b45bb44bb8bd,e2c3bae4965fd4d1f842c147972f98ac,6.666666
29847599ee1517c6f1e6066706fbe523,d5ad68711cb2358e7fbb7b3074a5220b,10
9b3a50c09e2b0c82d25d13d4eb285b97,2601938da6b0db5b937576071692692a,3.333333
73974b12dd9b857ff6abb68c102ba574,d7ed00d2db9f9b9115cb8e5771134559,6.666666
e971d3026548a6794c2dd5da53fb46c1,5afe15de2f9a71fbc3fcbabd3598bf2f,6.666666
89f35bb9de2795419f9bd67afe090ea7,eaa2512e36164c97ffb222a65fdad050,6.666666
ca00786fff5d401c3c446877e25e0b4c,882011282492c52b3818f90ca472d765,6.666666
8a2a153932b4fef00c65e18c5e8e1581,8b6bd848d99590ddf84150042ccf6dae,6.666666
3f493e7314a223f4c113da2d0100bf7e,3afc2a5434dcf56e9addc60b570f296b,6.666666
070b6c45a7466b887d6ceae1519ebb64,5f51f79d1b0606f9f7f53144342d36e9,6.666666
7d3eac3e2c714a8df4d83a7cce40f710,5b17d42067182f258b9c117f8d99e6a9,3.333333
7df200444ddc3bcbb8544ead667e4915,d2ed57f242ef2b4d3d547ae38b2c1d74,10
d5396abcaba25715db0dcddd00e0ad18,aa2fe64625b76541cf047502cc8aa64c,10
3f8789eb4ea8143882be521d31f2672d,ee2fff6db081cbb31d7d7a648c107df2,6.666666
c7fc2c2d6f184d8135ea7b39af72e827,5ac75ab3dea184c579e387de9bcdfe45,10
dbaadceb960ea17eb8fa9308108ac6cf,de1e594f481031c42a629c62737660fc,10
0bcee5985528e887cb4f4d32282a2052,b7e376c3f3ffd3b80a61a2b0873b00f9,10
e4b7507231eef32b07c0b63cd82f74a3,078035bbeccf73f8a9a114b1c8260a28,6.666666
b1f3a0ed9c81ab442c7d3b2950860f8d,a570d6a2a0cf714bdffcf04a0776fd68,10
ee78cb159197e7e473b6a4cba79651e7,4ed8a32c6563f5e3f555a1318b6f2db1,6.666666
fccee042ffff7e162d245cb47658923b,d20689c3e5e51d167d7a29f28cb0b4d9,6.666666
21108ed46d4cd9f30653b582ecc914ad,478fef2268600c46375fd8a4359497d1,6.666666
0c5dd0c71cc9ec30c6031ea9af578cd0,631e8f16b8bd697a3839dd2dbc1abdae,6.666666
d67fc260be4a5bf58897f6ee3ddcd11f,4079f48d9a090bb4ca28c9c2791b31ed,10
b5b0f54be181d946323bc377f7723ed0,d503ca3128ce145c7435129361dabff5,10
aec0848f58c55938eba22feb8f816b04,e2c1e1741afd4d27a74a43863d0e7f16,10
958e1d0d51a2ba1c4542fd2f2e235044,9d18f7436f088d8a13e06ef79d9ec3a8,6.666666
bd9d2e0c1da272e8322da4711aa7ea1e,08410f4bc5223a1d2e6ce8f13d56c71d,3.333333
a8d9505f4d03fd223e558fd024f6146a,d140713cc0f9819cd62c0dcbe709a073,6.666666
453745fcc5d8d1328d120b2d464f8a09,30905ce3b3f605c3c13b614667c16ab5,6.666666
1fc6b8e3e54c6bf099ea4d4e2cd1fa8a,4627d0dd86c495523159916f214cf5de,3.333333
115cf2443eb18a381ec6e67aebb76dc8,2059fce28607c3bf188c1b931661247b,6.666666
f47acd6ce11302fe7852ca0752ecb281,d1848a0c34f47c647cd3b3f8b04a6d5d,6.666666
0b3c2ce5a509a8615f6dcb87532d1199,36e4d8f2e4be25a00cff087b857596f8,10
06229c1857fa65306b5c523b316e8751,d251f71bc491f32ebb8de9fccacc7ff4,6.666666
aa800ec21b3b322a3cdb3a0ea6e08894,87800a0bae2da976d74f053ec6f1bab4,6.666666
fa5f9163c54bc636d3a92b3cb2eda4d5,5ede36d291d12b293cbb75e192f46ddb,6.666666
3abc9850b2e881292d922b14660b8f39,0e2f545e62cfefb49dc4d9993c4ac59b,6.666666
5e0c5ef0be4939e4e1c665135b8f121e,604053ab8f9e471f7450d9ea9db62e27,3.333333
66915d3e5337408cef83ab8ec57ca195,b747bbd92e62c2124e008d2bda186340,10
20747c8a7918f6ee999d4a80598f9a86,431872cb033995ad55285444829f685a,6.666666
10a8e0b08eb10aeaa305caa9bc56f22c,c26fd5ad12bd511a4640f3ae7e23a589,10
a2bb63c1dbd19ea40bc13100d24bf5ca,7ad65538627ea996ef11bc9617297f29,10
6bb67ae6c752ef8f4a8da556d6d3c1fb,eb69f530678948bc04b49fe72f66a4ee,10
47c91a004a5e679883a9cb78b9f36599,1fed8feea7e8a18805f8797a4f3180c5,6.666666
b387e9ccfdb14a9166a9746dcce7d33e,b1ed6fbc19fd75eaad7e6afe6b347847,10
3f9b997381b4ea6cff0e27bb610398b7,c81dc967685c2aba18315aef84d44b18,3.333333
81d14b0882d69e95136070c855341aaa,55e0994604e22a86ce9c08bcdd7debf8,6.666666
a6dfb6f5da3a810af0e52b51d70bcda5,99cd277e7e1545c60c8efe2695909a82,10
176d3a449da1be83b0ab0a4066f7cabc,41af4770d52cc7eea6170dbd84bb7116,10
dfe0537d29ad88e2896e0f521909171c,02a2581a8d577d701bc4cbb118770275,3.333333
aec3fa4bad83e21277fce370cc032a89,2ddc54376dc5e3501d46cbf57951e526,10
148e82d6ea5bc51254a986e203bd25ac,cd174ba3eac6da07821cea82fb172d60,10
3b56969b9e9d9ff0eba30dfbedabc666,a18f56a4e97e957b322420954ab45edd,6.666666
7fc4b86fcdc0bcefa716b46dd4e191cc,f6e681b86cef8ee543e6a535e6066c57,6.666666
19a2ca39297eff9611401e04ea7fce11,e6293a7d9742248e91bf48d1bbeaa0a1,10
51c6748c802b5f536d0a534003d644b8,55404c6853b269848d4f50c784178e6f,10
73dbd0c9b1bc2bb04433957d6cacca20,e464caac6b101a4e7e80fa23d90b42e8,6.666666
9835ca8504d01a0db9abf298b0b86e14,aad42d4aa6ca02731ef23dce8753dc6e,10
fe617d6922aaa1b0fc744114bb1c4371,ef4c88551caf04205acee510c22abae8,10
3a52758fc986258962016eacf0cf1eab,ad47747d94a6012dd0c42a6c766a5510,6.666666
f2d1ba5ac12b341b63dcfe0ed5f7d42e,87c30be094c815337adcb8574f27cc33,10
d6cc42f4b5306a784017d81a4602a6ae,6263fdae955757b3cd68655bec779610,10
fba06be0c6abe861d7e2210b6a961414,dfb91ade75c12968bb2bee06fa1b8a15,3.333333
8233b952c3693f21dc37f338d4c4f5b9,b256f69549961c24a2b1536af3c58a82,6.666666
e7359b4cde42a297f2909f53e0cc0786,853b325e946117743c93bd93ec4319d4,6.666666
bb462b277a5ce69b97105789e9b4ee83,48a35da856ac0b27ed0117f5f7076607,6.666666
687a866aac7629dafbed85893b56431b,3fa709b04f00961725705e28112b60ea,10
c78804aedf6f8b4c3c668c9b40065e06,31a496827f284d1b56db52e924fff73d,10
9d89d2f4b81995f37f46059eeaf4a2b9,cb59171d0b516b00fa3f020f6de4dde8,6.666666
e9c4bc207e21fc90d8b0319d0266f591,8a80ea22d1e3432d7b0b3376cfae6304,10
d0b3e1f036400c45343148af4ea7abf3,2b7617fd92146b7c637396b5f33245d5,10
9c2ddb62cab6de5fcae27a785b397e60,98dc7d6e3000aa224c115538d33fa4cb,10
039871d2eff45c17f61cc151d209fb0b,e8264172b85d7b2875542b3bd727de8e,6.666666
da81127369aea4ee58e28b29d161e164,25c7431ce324d0a6476bf93b5bff763c,3.333333
22294025dcc59f69d85300947e3446e7,cf0c6bcbe47742f56784a2d26ba48658,10
37fe505b9e6e33f9e1d4dd31f955c5cd,ec5b6763f297b875957099cd53fd8b62,10
0ede8c6579220ee80a8d5656d9cc0f47,7eef0108ed052726ce59b3a7c10ef0c9,6.666666
9b8151a14c38f5d5fda7088930453fdb,06214972caf47ea8fcbe7249f049b191,6.666666
3b4c48e168d474fb44b01012353fd1e8,609dcd8bc647483891b2396af708adc4,6.666666
bf556b5932964c8e6d82ba0fd91ce5d6,fc7523dbb1d1cc49de6c77199a80dfb9,6.666666
33481dcd11476d56b1aa5e9f0f7211fb,f2ad8c53f6b842cc7b7f0c947c90b9fa,3.333333
f0aeb0147c6493a62239442e135a4c40,e499a4428276308227754d57ba808f5c,6.666666
b2da1cb1f9c8dd9526eede73fffe7f44,62c795a8b222e8ea4f82d9b8586029d1,10
fb5f09f0e8f1680f4585f8cf97b9ca3d,0e583f76b3fc3ab3d4c429c8f0e2b8b8,10
2fc63626a193615b33e6c846e2232331,e86f3003dd13b505202ddc71515b8715,6.666666
8a037459a9402ec96a99846b75e9ce7b,919575036c0d865b166346f36b229723,10
5a752cf7203bed296814660969d444d5,eda168d834ca0fe2cdb129b621579394,6.666666
36af23a175ba3c912ce5c4db1fb95731,2f5bf7b996c59978091deedd51f13d05,3.333333
f81feb85594bc2c41e34836a6d481e3d,714c881da7f071996cbc0271ed0de48a,3.333333
4cc456793b5811d50232119deca904bd,2d5dbc4bc45eaf41847cbc26b5688638,6.666666
89e15493de76bc1756c5c4d935cb265f,45ef6cac576bc0e87230fc2840f4a172,6.666666
d3ceb20c0a883cc825f41c3e96a3dc0e,f6f4eb9f07f058185f5e1fa20b91e34f,3.333333
b769fec6314b6e3036de9e4528653f3c,f544cdcb8d485d0a66020433cf01419d,10
031dc460c9b2370a89768a905aac0d96,53bab1d22467e5ade3fdf4b9fea86cb7,10
6b76cf8631cc4db906b267c30a778877,32a47177410bd309cc8aaca75bd1c177,6.666666
1e5169b48347e68d214ef8a623fe735d,dfa99d054a18ec390e812638ce162c4f,10
3a338656e7500c8dce1cfd53584c0005,a3679c11904b2a6fa0fa67c4fadb2986,10
bb15ef4bdf6d8845cdf6f957d2d8dcd5,6112d79aec7fa81263b9abe731414934,10
e128e7b243f4653bcd01f79432784829,aa428dfc13fa89ec7d3512921c56d1b5,6.666666
05c2ac8f6404994da8e5cc8d9405d940,0a2cc4e4d067d4f64bf135dcf7db675b,10
828eb6aae4b83690517a0b3202667e72,d1165cc319758bec8eac35872720b7e9,6.666666
4908f1883a3e10a13d8de33ac7177aaa,5ee4c1b34f780a89c1f8ea7947463ae2,10
fbe6d2f229efbcf99e54295b212b7b1a,0028b43ba7f887fdad88fef51262ca45,10
5058f955889dceffb06f12f1006814c0,dff14b277d4d979ae53a1496d090c936,10
e21f7030194eeff7a7384f57045d401d,ab4821df27fc8f0cdc7d54ef34176de9,10
524646979ebab97120e4ca4bd713435e,bff8f4ee85d13c2de20836bea82cd64c,3.333333
8269cac1b2876e00e8ab97964498b702,8a51391f597dda9100d9aafd56b933d4,3.333333
e633dabbed01f3791c4903b261841f71,827c8e546a77b36f15ef67bb968268a4,6.666666
5af22fbbc369e552f3202e15a109d978,16b93898cf815ca7cb0f7f337067151e,10
80b78585c4772a48cc006abd026c9579,83a960beac9f3bc79983469e8d8f68a4,6.666666
8cb60c9bda8d5ad877fcc62bb3a60ff1,f677827e58d9754c1a9eab8c1399f3c3,10
d9ff16ccc33cbd13d3f274011ae1b218,3d3f2a7173a3e0e05200674f2c40ada6,10
933fb70879f12e858d178959b7e35c76,6d7f079b5bb4c7d1cf74f6076a6a8112,6.666666
2fbb8b6488cb6484af19c56e6217eca2,8bee2d205bcfbff220ba2963cf215613,6.666666
92b89878d113914aaad1fb758336f677,9c0b583b24b778160d1ff07b5448ce6b,10
9cbd736564db73aa8c040d42a4c89892,f9852f5c368f3ca396ae4f458f0acb57,10
16d6183627a0416908a39d43dd711e39,048acc131fad9db0cb6224c410f5e885,10
9e604b3870391a4f8d936003d247d349,e8e3fc3f3fd2fe87c8e0553b946f8b13,10
a2c4ea166f76eacbfd6a2a2669475566,376ae58ccb0f506f44728a753fee54e3,3.333333
e85c8088018eb38c7c8ac81fc39251c7,507fb4bfb3b4a53339c4c378081b6bdb,10
a81be6bed9844525da7bfbd0b0b8d1bb,9f0e19676bbd951445ccce779e88ac0c,10
b35f69e45c11aad1e7a8f6a03ff11dad,4cf1d02601286bac07caa63e6b24c820,3.333333
975baa9bc0d53b1a96ebe6345a1cc4e1,ad319931a1d124e2454d8f7b4370c311,10
5b1de7b7ff140c9d2dbd90f92d8ed4ad,dc345fbc9be326ac94e26e9a8b19ad79,6.666666
1fe3b15100aaf3b603b79aaabd2af65a,8c025585cca0208d1da78d4987cab889,6.666666
c5da8bec511993eaaac39e8c532f31c7,c702e35c918f55e4d416fe5836e8c545,6.666666
4e9299d81068ea02f00da833b0f324cc,43984c2e1b97d78c16e0a27a84c90f76,10
f28fb7cd790b49a0d7d1db21226bf470,e96c26363f852ab025c77d372756f37b,10
8c590c113d72e3d300dbd65e3c52a5ee,14074c555248eafe90a0ce76809c8c9d,10
a8293baef49a80ca2de070206f9617f6,32d5fc483029f82ab024d5285988aa1d,10
826512fa508c9744ca9700a6a04d5d6a,b88a2d4d9eb7d68265798baba2fc69d5,6.666666
8bbc4f8dc7086248e2b14386525a0ea3,06917ae91f758ec4d60402c7196d6d6f,6.666666
a4681e7310b9d7a4ecdaff9aee81e45d,51d72baf532270dcf8f2aadeef9972ad,10
6668e35500d03505748026652d68591f,d03cbeaa67d94086fda4c4d4b2e5d8b9,6.666666
75031b9ff128d1d394ab698c76eede23,39ebb23eb51c8251326b99aac23b8d7c,6.666666
2064de37fd927d598810999a2a76af81,20a9f9420903dd730546658b8c733b6a,6.666666
982aea1e1152a9edf6068b1c5db1b6de,bd9b7541370fdf9ab3160eb16a1472c0,10
0e96ed12a958050a428f66e1ec2722aa,16802e17f79e3ee33cecb1def30b293f,6.666666
604738aa44ea4c4776a30d5919141e02,a743284504d13f04378674844df94bec,10
c7093431db24f6a526939ad24cacb951,72d03e785d2c5076084e4bbf38a744ad,10
8c1d66c8374db0676afe75ffdfaea7df,3393b4a4a918f9a63a9f02b675fc888f,6.666666
533a505d04dc009d37cf800fcfa65df1,fcbdd366ea0986ef2bf73d6548f0c587,3.333333
001a3ab478e1f7ca8e78055c39dceec1,9107f29202b1e36cb411a16980320299,10
47e27927fecb0aa5bce8ba90cd10f03c,26538330baa0ea76ebe1a9e9cccb5a8e,6.666666
06e2092bfc1578b99d869a2499438d4e,a949995f57ae77461f51857459ec810d,10
a6455326a2d3c61dfffafcef5c57f783,c66b672002e160eedf8a79dd9455a611,6.666666
1fb0151d0544b348abd7bdea4fe25fc9,2014de0d39c6209ca198276270624b48,6.666666
f6d7fe4f488df91844e528aad8eddcdd,2c402ccc8aa6d00009ebf5676e615a2b,10
d48a1195ff35c53c0322c2f2ca1aaf8c,a365fc19bb0b3db38ba61bc237d6ba94,10
aa6b0053a3f885f7b6d13ab44979ffca,41933068cb293ee66648a9c5a09c2ebc,3.333333
0dc6e78f8d349bf59b9d0b5aa4f6dea5,3a54772f3282e7605fcbb4b80ded2b87,10
c85b4bde5f5a28d84a9c5bc7ee74c49b,e3a2675eb1c423037786fd9eebd074f7,10
0d9f88e8f0f7b13bb9f7adcb4203f669,51d9c94b048bd224af5b763aa377b3a9,10
4dcbd4e64104a7a1c5646d785fc29204,5674a5d5ed0695a5c17ec696163c2607,6.666666
fceadb2ab7007630904642e766a07b55,681782fc4599b2787d151a2c4547052f,10
bdfc9960cdf81a81c92c06a9346d647f,35bb3d05350cca19aead29a0889433b1,6.666666
3a3e714915d693096e2ef933cf7ffb96,1d31636c691aad9a5d6348a646424d13,10
9a202713e7ad12981a1b61cac5eb243e,9c8dd993ea008402d97e60dcef928719,10
0fa0faafbcc996e08826d3bf26694f3a,842d0bcd31a9ec0e6c98ee208f9957bd,3.333333
49c3fa41e7c9a325a86b09437d46c898,c647e89d4206219e6c6d84710a16be92,10
08a335d137d83ea3d96af23cc14de6cb,e308690853319a4c1b4713701c02d225,6.666666
b945f956c6300f4773970ba1058e6cda,fd3952ce9feff6d6fb660fcba8f3cd6f,10
7c3112945d1e5dfb79c6358c229465d9,1aad5651f235c451807111d1d275076c,6.666666
cac2ab2fc9ccf93f4c252e08ed11095a,cd128211fb7b046b5157cf63dd23369a,10
a3fe1815b5c12e022543c926e220858a,394bbe2c64f157797ef6ab900171e4c5,6.666666
5b584d523af71f983640ec9dac428f18,088aa892b77526dea02fd87b753eb61c,10
3795dbe6c629a9dbd4f8573a79e840ba,4f6cad4af0df1b50a25df7903db4d048,6.666666
7d962f0b8a3fa7582dcd841e08be996e,b358664d76a9c1369e87fbfd58721c9e,6.666666
2a8a2c53d01980d80ae7da924a605d45,787e556457fd0e409a8590d9c44eef67,10
14d2dfca795b9565bdd82d2c31c853f3,fbc6e4ff29d1bdb5ad714d44136929e0,10
a3d0b7ff3134c96209d2fc2ad46f7b3a,4ffd025582e9303747993900545bda94,10
5b03c190518f24fc96d7402b332f0953,5e99c289ee9cec51700ecb68c46593e8,10
063f5e769d455e885027addcd55b6b1d,bdd71d888dd49c961f438faf1dc43935,6.666666
0b023d627a25f95f1d2bb4ee0e3cd801,f8af5b606ec242e0a986c2e5b732f568,10
a2f1b5dffdbf93c4a22fa2f092a5e46f,52fcc32665d000d3eeea211eff3b9b55,10
f2d648b12a42e179e4f6d57716072184,6bbc9a05ef19501e17af4e5c7291148b,10
0ef88ebb67feef253badb0ae00480691,859d2a8f2643246bc8e17fff569deeb4,10
8013d3b6a37dc4d2fdcd440667cf9dfe,cda765c280c6624910bde6ca862e9798,6.666666
e57062e4b67ac649d91b2a70712907e3,093e1b4681ae7f547477b388457d4b65,6.666666
6d66766dadfcf2fa65f9089ca090eb1e,248ac0e75d877b84ad1152e618fd6507,10
e0549c5d25a8f41674ee4f7d982e052d,ac3cf2a312f2c6b34ccf0676a69a368c,10
54adde0e4b8960753904b7a72acf6752,bdde90adea7110124175f62b5928ccab,10
3d49d619af2a8be543f185a055e9ffe4,fc9e94882250987e6abd761e73754ccc,6.666666
f99f0d93ecb2580af51d907fef0c6cc0,b96b1dcbe6f2e9fef1196ef946061f0e,10
c1cef353193ca8900a868fd3245adefe,b8038214e3d0a24fefc8ea2aa3c32310,6.666666
aa4fb891ad95f53ff176bf3b39d7257e,b6850184c39565e8fb9c50b53fd90cc3,10
2d0b10ef86c40119bb5156603c5e95ca,a2535d4d048de9d799d07e339715709e,10
eee9acd06b2abe2830f4aa55af8ae8a8,f4b85408b6ad06e6b804ebb7174f4af8,10
d78780141524d59d7fae0864e6c1d802,32103c8089fe43c76612a9f74a90e9f2,10
58f263222607187d5b5bbac4acfc0149,d1a8606a235d01b86851e01be758db7a,6.666666
fa4d2d7d46be5d255566bf9a3d9c2d42,6a07e4238547db60d713e99e1bcfe359,10
cd6bdbee183f92443638195ce81647cd,803e01e2c9e08b71d176778dd2aa2731,10
448281bb11676f23a5a793e03bf8bd93,e739941e55f3bb8dc113f6a780df8669,10
cdc6f67ec25c878a89f133b9723819dd,84bc5fe5b3ecc9c84947115b6904e4df,10
82dade9ec5914b033009db23817b9132,dede9cd588d3edaef47e6e65a708e02c,10
b78eacbc135eebcffe9f187ac7ba55de,2e879692364857ca3b1c73c80605e9b0,6.666666
1eb7e91e3a4fb748faa972b5f524397f,d13a957b88cc0615a8f16596bdf2d113,10
9dd9b460bc5669df8ec0eff52a825e82,b9b121e07b7210148d434cd836e22887,6.666666
8e0d19f21c4dbad3bb83cf59ac6972bd,7c7a31aeb9b0a449dc25f0aa542562c2,10
e47dd1886fa8bea860fc9d487a54ef7a,63246c3044be8d2d52fc67584b941be5,10
f5c951f7e1cacdf74ff0719b5532b033,5b21e288f0a8472a498c4962dc3b8fa2,3.333333
fc79efc0da7431fa66bf59500e719221,c1fc8da2f0560ce436e327ae45340f2e,10
e65b00edd282af67d465bb42f8f0637a,1661cf550938a37c2be2b49626927fcd,10
6d4f5cfe3d29fd0d5dd5e5fc0da1dc25,01a63ce00df25c415b5cbf15f0b37f97,6.666666
f0d4b77a8fa505c21b016e3612dda5c4,d13d330321b29e02425933ef9872d71b,6.666666
4fa42957e869d5c18ba4a8d274713a97,8788ffdf300a6f4199c9c83fa830ee8a,10
4118355d85d47e7df81f2518b29e55eb,9d1acfbf84c79e8b64eedb4cbaac8cc9,10
57510cf3529dfe81c883e92c0376aae0,ba24fd87ab5e25b8195b4fd6fd0b6c9f,10
27ed791e8e27b2e08341b3c812cb9837,817314d9d59bc3aae6cf6ed01562d881,10
00049b388a3d3b03e974b3932e3a3f07,ceaa80719fd6cd503da3c37fd74decf6,10
33a3354d621af1f71b29b633b2dacdae,99ab4f1b0a8dc67c4866779abe6e73ba,10
4fae7f8f0eec6e26f6cba9224efcbd1e,73cef77fbc299cf52251c29bf2c3e4a6,10
9419a2bece594686b6e5da34cd37b917,c8510dddfe4b8ec2e5f15d63c34fd6bd,10
4ee4c1b1d91f1b17049e7d7058c9d1c2,2621ab0f3e2b768e50e83db5b68357b2,10
7107f3edf686bf06a9fc517c858b7c08,55b5a668ddb2e57a33a9e758da83b52d,10
b0fe3b2c6025ab52c451ba0f590c8991,8fd0f09fbaa94e62b22d0a8cb68afb2d,10
85247c13b7d0966645d62eb9e2858e77,ebef703e197196436bde0b79922b27f2,10
c43add8cfcc435acf31492b836c605b7,4a96d233d8c7ae22f98f9409dc5d9651,10
58395144e33fd5d03effe307f22cca37,d3d5393230e118c7dd717fb217821cb8,3.333333
b6cf12967701492ab72baeab791226d8,6532725b910e0d6eba135c01bee39335,10
61231d9a8774a4ce211a9f2a9ba15641,0960500000da7a63ca7f1b5866a6e6e2,10
9311a42083bc5e2d6fbd889461304308,4cfb6b28fb2bd918d686e4e27690528c,10
8f1b6884387391346e3fb2e9c3d5d5f6,f14e111aac3b61884b1d79d62b27aee1,10
712d37f18cda02b7e550e70301c19785,b5c8becc51a79f2a5da7ccb68d7aea91,10
f043df5b5cf4d5c24c09771783034efb,e17a62019ca69e7fb176a632bfdaab41,10
b3bdf6c8147762c8f3166c3bef02b249,716a2bb3856624468c41c5dab0c8418f,10
3f8f31193b11fe172644bed54b09fae2,7ae321f5c413b81519014729b476e8b4,10
f36a2dd222c14f0279c1bf261d3850e6,79ccda794a1dbaf310d0b92b9006688c,6.666666
69d356f6fa727f28199441182ba1be67,c8c6977d545e6ce502c68933e669ed1e,10
ab0ff15dbc9ddc59f1003d7759bf40d4,84d92b4ff06a92583e019a15f172cd4c,10
f9be324c777beceae2420855997fb560,9e330e4290200a988170ecc8384ab92f,10
61785c3b2c91fdc51716cf9e7b21f747,973e892799e8a4ab33806400ee50b772,10
dd8da156b9a1527a55c455ab0f284ba0,acd6825062d11627ddb033751450e09a,10
ba0ec01d85e62490f987344ddd0d64e6,f2929d13b49d511e83dc71c90207c74a,10
89ecde50b4983a57db15463586f96767,c3897b867a8d1ee39e31cfe29e8ba16a,10
24173cbf49745db366a155b7b4692959,41cbae36f14d432c229ac631a0343188,6.666666
fed098681a4e027d266385e5e8bd714f,835035e04e6e42287e18c9396e672e12,10
e92e1c33ad7866e39586236e9d6d8e2c,6831f18f979f43562d6a19845888c09c,10
867dd8cb45855b81b6df2b70c2f2927e,d75554cbce3242e0617a69e8430316be,10
f27363a7601f516ed8e3f4e6c3ef3ca2,c644711da51398c5634cbf90fd693a86,6.666666
1cbe034194e65830b8db15f4284bd5c7,abf65faf443aebb7d98208a903620bde,10
a7c65219de2635997c200222bd1dd4c5,c45ec0bb52c0835cb6d3548d082a6977,10
77e7492327024878257443d0c03937e1,73e7b6277978a527a3d899cc343b7ee3,10
fb6bc2b64f4960c2864fd1f475fac632,ebbfbdaff975d4d1243c75d3f9d5d267,6.666666
f15512fbae221a910a2b6241a61b6eb6,35ab9349ccd3e7e18da083d20693b900,3.333333
776cd5c88d45d74643698c7160348523,1a4eda35389d414f272e52680c83ce0d,10
abde8d2cffdfe349704a7753541db2c0,1d4774c4fded925a8b91ef793ecdaf74,10
b3063e30a004777c4d77281c456d802d,950a699169e054b9a4b791dde4095ba4,10
b6c1b83a27e65d69eb669f65b15b897a,ab46bb13e7a898333da4b94367a23578,6.666666
ae5a014ef9dee4f1e613df60960fc2a7,22641514f516c9190a8f67bce59af798,10
53cbc92073beacb948deb1b9a03037d8,4ec62e75074790762341fc944ef81a99,10
7f0f976964f85900f985c3c3ae630607,4354d636548ecddf7f02d1d3b78c7629,10
092f89d3f1398a5223e063b3d79e27e2,51ee0652e5da35b0856cddeba221136b,10
f134e997299a121f63cda06853425d9c,558827a1053592eac6c173857732a5ff,10
950410f561dc0c9704d3d7ceced4991e,37cd1b94cfebe8dfc504f6f984082e0d,3.333333
52cb643e80490db4d70d60ff39de499c,d2d3646df71ff1bbc7bec50fc95d63fb,10
2f1ad3611facc750763d2c20873d13fb,9514fef0b16b33618d8806ce0d5a5bd7,6.666666
4346522d414a6be8b63079c48081392a,546a3ffea5d7ed4d070cb7656219899f,10
625a1c69b841e16d19a83fa1e20bd89e,8825299a9754f55e9a6bc4df049acf72,10
e47f9f4e79fa6ce8cdf271b8b558a902,70fd81abb0ea16f81120407955dbdab5,10
167923dfeef5de3cbc551aa7f9465f58,e8ed176754aad640afad8466e74de41e,10
b237cb13f1cf98b5b7d21d624055a714,5964285636683721c8029e33f66b3baa,10
26293ffdeae3d3a049b857703d0b9a6e,91830f7fd9e9ec8fe83e49504dc73804,10
a6ddcfdebf5a04dc97c421187a480aed,9d3a2c3bf145e62b209648f078cb5dae,10
d518e0891634c013004ae6ea4e413cd0,336ae3159dc905911d0a825d689c9ca1,10
2a44ca31a2b0d5f6f844d3346797d7c8,32858613824119fe889fea674a0c1508,10
c528b5ad17564e657b183307f4c2eb2e,3ab9c7812b738d5b407ec90e42d12265,3.333333
65b7347a91e2c7d1eea6e839b6f4147f,9bddb78cb7abc73ccbd82c08f4b6298c,10
c651c07c8e196846fbb06d3dfe1deffa,1fe79cd0eaf6d5b653d9707a571a4fe2,6.666666
f5f408846bc79f260ac451b0d36c6708,09302e8034d9ef26b3fe718aa99d7f18,6.666666
c22b1d689e96a14e43147c89b0792787,ec7fd170bb4c1e364e3d68656661a052,3.333333
065cb29db4023efaa1196f24a71a1d4a,b61ab826dcc7dfa6d3e4dcb23d73cb49,10
