hash_A,hash_B,score
91af6fd039ed1bb90239e8e0b3b27af0,93f28caa125243b4b02c8869600a575f,10
14e49518fabea532d1afcaccffbaf3ae,cbf8391e2d8bc31266c4fb460b3c7311,3.333333
11d38d8cb8135c622093ea716bdc511e,8f215e6436d2a98e73a71d4914a4fba3,10
70f6490ff11986caaae5adcbc2af6085,d5e21adab3160bf6fd2cf7787951b158,10
df3df79aa1fbc18e75ee1a6d49549b64,38265608fe568021228707bc89071070,10
70496cc702800dd21e1c6d1855bf2ffe,a259c7576124d95e836f0d74f6ed72dd,10
323c774ca752bfbdfe1691dba7703555,40004c9bee7fa7128190a5c9c9e7fc1d,10
7bcd73b6d64ff54749054fc9fc027e3e,fb3e9c4aedaf0d79bb18d130cf8d56b5,10
2d86c933ab0e7245af8906dd135b899f,4c2ff786f1dde0c357d1a44298b8ab8c,10
d37a96c4f6600ac58625106ab9ab20fc,fc9634e94f9cc41becdeefbc6378749a,3.333333
fec4e5ad00f3b2019fb2387e792caf4d,1173e8f8e095316396f77fc2cced02a2,10
90e753d5e3c6d10aff0a40580d01122d,5bc2e49af9446a754e7114eab60605e6,6.666666
8ac75c76b6b5b287904e4b99039aa4f0,2b353853550b6735317e9be980fe38ba,10
ab3773a1de07c2b9993fd573c0c4a695,8df03624c51c0b9cf3413076193faabb,10
faee5cd4e2c49b60b7300bfeab8e1a44,9fe78745d9c97010d954f5150e9e4ce1,10
69742874b255ebfdc3576d6144e1c01f,f577ad5e0e529ef5dbf6895afb09cd77,3.333333
ca50cdd3805edadeb99a2690e2663397,bdfc673788a2da5cf648bdc3b6415ba1,3.333333
a62b089b2fcbe7cbfb1b2455c309f8aa,2be086d05d7f59aede72ff96c1d52aca,3.333333
1cb3e3832feaaa3df6f94c579c58f48e,0fa978f1ac2be604a0c9112b034719af,10
db61b9bfe9f9513717748d33ca7fdf97,6a08fe130f6dbe86759199da7c8b4c12,10
42de8e2eab65204f255ecaab156ead49,e81f80d839345526ed39bfb3613088ae,10
a97f5c1fb301952a3f8fc860fc45c7c3,82bd19d830183464c9e00594991fd765,10
b7aceeb8df13efac6d6811be6f3ce99e,3bb7c280ab1620d4b7d25a52c2d15def,10
a96460a792749206311d0075adf2ae02,61238d95244fb6a489e6b8ea5f5ce6be,10
4b37d9e6f910825e32f43caed12653b1,feca2ca92103b78cc72a84b889470587,3.333333
60d9b85027b25e169fd58cc3e3e3bcb3,26c3e252d8b15185f0f00e22b4845a20,10
5971f69bd1f44fbb95e36f42d4d1471c,0db44c9c226c0b41afbcb8f00c63c594,10
1db857f312ec146348b531d164fac5b4,a5d725cb8558a4c7088b8a658a3bbeb5,10
294b953116dd3a8fe89638e512e05437,26a22c32921663b0405e396658c31225,3.333333
a20a2c7c7d9e5765fe1a81c585b4ed30,07581e13a278ff49a0b71774aa2a6aa0,10
6afb819c66a8772027f4be095a36a43f,5a12237c033b78cd8d2ce4d506185f1d,10
ebba75cce25db895e6ab4fcf25887994,4e7917c35ea34e84c042045188cb3e17,10
f566e827ba29e4db1b80d6e20def939a,494a1210548911b9b8e7eb1244380779,10
b5c4dcd349a11cbf9b9c3bdf03c073f8,e1690790cbe6268469a8360f31830c55,10
afb0cbdf6723f80f7d7fa0eb18218e2c,2521de0f81310f7450a7549e7d25fd62,10
73428c2df95f81d3613a5e77cdfaaf46,c60934e580c202357e4bd6b5cbeb6421,10
7f30687bedcae1b098ad82a5cddd5603,b1de018791ee4919d83e676811efae11,10
3e6b6ffc3970091b155ce37498fb4dda,94d1ec74bf840f1aa50ad89489945f36,10
fd80553e593589fb8c0fce2c02c9300e,84d157616f089eb889d0396c6862c056,10
0698dda9f57dc7d729c8ddf199e5f8e2,d7e7aa6554e1ea52358300da1106c8bd,10
115007c6ce15cc46e7f9d9333beae460,2d0e7600f96e2b4d67ed2e737f55bf37,10
e4c7caf9a5563336214b80a6bbb950a9,62673e86653703c6f48595ad614d3596,3.333333
93106bfbfd80b7e6f429444c365a21d0,63e6629737fa231355e83628105d0dce,3.333333
2a651765cac5337d0d006dd14d26f0da,c3de65353d8f66b60bf6e9c01e0ec686,10
7ddc44bb5a274e88ac570b8c095ced13,76395a33c4d96f1a08123f8e604d0575,10
c3a9a34df0055a91367f90bdb84af632,c862d36150ebff8886600fde29c90343,10
c0f073c609e5951b3e13651d14e61ced,f8db26b923af809738bab9ca8a83478d,10
a9fc6c674b4633597af62232c4b30735,382b8270017fa3d8c08dcaeed5977907,10
29b6ca08ac8bbb99042c9de7554a051a,a4aec702aa8a27345e815c525f825b4d,10
ac25b520959a3196171cce2ceb14cbd3,993c23be118cf082b25fac8fe186994c,3.333333
f6eb41f7bbe6800971d37edcafd96750,afd5f9526fae16639c7aef94f4379116,10
ecaea65abc737cd32466ec15872ca675,ceb1cc3da3c317d779a84f6fa3e3969e,10
ca434d99dfd29a7b2176655d03585dda,b7690654e53a87e24c9ac06f765d3b1e,10
667cfd7409c8aba1dc8017795f95af6f,72434e1f79cd912d7dc13bfa0d72e30e,3.333333
df3275d1aa9ae79b63808fe118fe603c,0e82dbe16fdf4f50db543e6ce2daf535,10
31f0aeb5b118961d9c011a8854d81317,cc90321f3e79b8c26a6ec89b85118f34,6.666666
2c801a15e2ad4b86044f90447c6f262c,ce8938d3144dde384604d4732dbbc5ba,10
0cd89982e7956ffdf5f9ba4815a53b2d,b82b41d3a97c04e81d6eca9633446716,3.333333
1a85fb9baacf72e0e02addfb0d67e969,bb614fdb6732bfc2531fe378de341fea,10
367f034666e3cc9fc58b9b04864b541d,b441b0e47ad7336d1cb8e28a2ebf9e72,10
6b3c97d18429a2f75261aa26bc44bc24,a0db2a0c5bd808f1c78385a6b13df487,10
01df12101f3971b798ec59bea9dc2613,2c9f35683ea326ed01fe254bfd0e1b0f,10
3d3ce88cbbcb716cc75d220b560b1a52,e7fdf29e49f8d6ec29c41e7c90240dd9,10
69d4bed87f3d7096eb768b03d40e43a2,de79caae5640ff0738b29626ee2f6b40,10
dc36ecc54ee27d8126f956e489c1810d,883621d46bae74ae9a91235a9e949700,10
7a02164810ee44904b48d4358d11f927,99192b8d2dd3ee84b7da15bc6b993ebb,10
919ceea9c4898247f28ff865e65738fa,0e68b7040e92c951c727fa4dc1df6c67,10
cdd48bfb4e13a27bd2dce759362e3ffb,298a0692afaa07952bc89749bee95d08,10
1274170e8d51900a1d15638a60f04919,cc4caf58971810875e84359c0e64ba7c,10
e7671287dbb614c4feb06455aa305f3a,b5241e9bcededdea90568b3c761ca644,10
c1f67ed48c9cd041def882f00fb993fb,c14dd38518e983dd49cf96eb9a0cb12c,10
d6e9c14103917f041a9865a6000626a2,684d89ab933ac6d406037944d4cdd3ea,10
d1848fd236f0cbbce94c1107c9c5f21a,4199954bf245e7c1944271e4ff989ac2,10
7b2cbf8167c7970ab38d6cc07f2c89e4,6e5efcbb1821925f08f4f3678aab6e2a,10
60b6a1ec62d119163b08387ac70f1330,c28c767c257105b1f68b7e49b9ac6317,6.666666
fa0a36a7c5b3ca2e0b09f39293a14182,570d7da63d941004789e31a27c24caf3,3.333333
ed6ac117aa9faab039a34c85148d6dd9,5e6879165e6acc0c3731ab13dfd7998f,10
48e667bd74ec1bd7b13c1572afa4c89a,5c1aa7a731488365dfdcb99049eaba04,10
0e08334d0950bd65df62ba4c62777599,dd41972a868343f7a1d69d9ef34aef62,10
ae40cc3c7f69906523d5157658e89192,10953398f92980005ad4cef73d34ff26,10
e70f1aea86bc375c39f8f46289b8f9df,832ab9603b6b71f6c789604fa772adfa,10
ee4786a2673779049410bc43c6865dd2,f5d48e6a12e4f87f7fdb3dc96cd18495,10
d30d597971a789bd02cded52002afd7a,ac57f4181726add52f016331911430bd,10
60eaedfc914e216ecfb63563c0a2c7cd,9e806376418a1501a2b6e8496c87d59a,3.333333
82f9abdc15df150e8e8f18a3e9d37d68,d7ca93529caa89d62ac89500fad53cb2,3.333333
48f5ec1556a0cf09fa23a81cf24372eb,b0346bce20a016d0d4d39ee797aece06,6.666666
fc86a0e025bf2d7e351859af2c7eda55,af18109a0a698894ece2fdf092fe8a0b,3.333333
28f62c949d74d0d936dcd34016bda595,91a6f02b4b4399ef3da9757c1aba764c,3.333333
b8b054b32e0ec417b81a8875e84ebe36,d002a5521bd9ab5fe409464dc5f8738a,10
b0a56926d0dfcc0b9b2d8c49b1bf13d2,a3f4704f8a2ac5c505344634c4e375bc,10
8a3e73eb50212c7116ab8c8d0a47590c,025076e6b44f7283cfba4e7bb6868445,10
a68c2c49f6bfceab23f334e9cfbb38b6,b1c35c0c2a50325094df46388b254041,10
e34104af58fb6099b457082be840a58d,af05beffefb7284d658d3d209d89b9c1,10
ac1661ac6151204b8f02e95c3656e66a,8530b1374e4121694c10e25422ea1062,6.666666
6246a8bad2ed455ec8479916498e058a,5a3f6b9c17af41bb8f95701ba719abe7,10
71b1bdd75dc3e5dd85212141f7b6afb8,bfffb4c3709d77e80372bb78d0fc78f7,10
112d03ee522f28ede07f0a666b6db310,06180074b8686abda38904a6babd793d,10
139681b9da948aded5c4650c51caf62c,e46ed3ba72a830bf1062067e14a5a5b3,10
3165429919ac431015e4c0457494a2eb,6e32312e2cec2c7e5fa15a287a0bd844,10
ef651ecdf105f401eaf9f0a574df425f,1e04f951005bb64667ccf2524881a288,10
7856c34a9ebc9b03ac69d34ddaf05870,11c4098269e866ddca1a8046b9043920,10
1aa2c0e3dee0934a12be37fe8237e3b2,243385c8c1a299067eeb8d536c89b9be,10
89b91c14d58474d614d83755dc105c7d,8df4db1aa178a8bc254af38090b1f47f,10
163b36c9b527744a1ace90c79f4b51ef,663dfd0d76d0302be4630d88ed0fd5f6,10
cba1a43a03cee8e6549213ec2b876023,1bae7a158b419fa9f8dc81ea4427a87d,10
40d5cb925c1865bb2cd47115a812dadf,8cb0af459345f5be5ca54d64fadeabcd,3.333333
24d87d38f3e1e2cc790de435a01736b3,99443dcedff5c604dc8d0c55c3b7c06c,10
e70668850dc374e8166ec273a3ff5a66,339d9db06784ae8957319c727864883f,10
71f00c06124e9106acbe41693214c914,bfb660aa4a6fb3206617fdfe35dd0232,10
f8c1e1b45d6c0cbaa973ed818952fdfc,08347f197cff2f5266a0e721aa289735,3.333333
bb943905f2ae2c19acecc8b8b37f9c0e,7ddd1c4a6e32bbc3afdcc1fff8769ba3,10
52b782683f32d848f73fb553aae61a39,590575aad8f8d78d227eb675adf771cc,10
88c8be00e39ea574aa88f481e9a76335,aa74cbb390093daadc965997f5047da2,3.333333
04747dc619d563bb6f978b9c4293b7ef,b9357e262419cd50ec011e0ffbbf6286,6.666666
8133721ac989585be81390bdd13ebb7d,479c0ea1e6762a14a465b87d6e779630,3.333333
de2be1b7fa46d90e235453dc1b1f2830,4aa7d47c24df352a6b21ca060c3d6326,10
da437153627127e25b951c1bc8eaee8c,548b663b5bfac7ac62e43d740365edf1,3.333333
bfceb39c2bce1dfb18bd49a3dace273e,bfa8ba83e9ea8f630e4797ce7c37d2f9,10
167da3f98ba52aee159f614e3140324f,2f8d87214a2680e27cf1bdd735158e64,10
ab8c7afb9ca77eca8ebffc56ddc13e35,32fc4727f50b2ca6494dc79b2d042a67,10
6dc6749f9a302687aa5750a183fc45ca,8fbb340529a09eece2c5e867fb392525,10
29e9142f5a88cb4753d1a99451c82333,1e5716f358af5b2f1ba64196978987d6,10
e29b9491297d2822354583ef8e1e67bf,8a849a18e40bd49ce59a19dc962a34ad,6.666666
f725ae18df3546444d4ce73e9c364083,804ec546612a71841f088a61e4531280,3.333333
4b2cfd982c96689a4152223cdf13966b,99214e5da6eed5903e93c031f215dea5,3.333333
d3be5ae931dcbad259dbffed65abda7e,6d964e6b91ad3dba8f4fc4cc14b8e061,3.333333
1773e0434969567e830e67dd86d60e43,d589d6d84d01ce92443394db61a1e212,10
700bd7559329b5bb9edc534b2e5e25bd,be42e962b4c6e469a0fe3b9b3981f8fc,3.333333
d6f0ee2ef6db0707db4f53840294ac99,e750539f99449dca99a123e36f3d8c89,10
a5d57bc5b479d12de4031aeee6a05fc0,e7549a2dfa1e389e6248b90953faee50,10
c4ef3bac99437258a7ac4d44eae73eb8,0b802ca7900447f0229f2388bbd2878e,10
d984373d68cbe798cae7aa4c1f224c8e,9c6a20391ef7c9093b24c3ae5612d54e,10
33055e24fd771d663a747374c5491ab7,a2509793d0fef3dbb5ed0440696448c3,10
f6f3139d6c067527971f0fdeb6d8da33,aa58de8f4dc936ff70bbc968dc9b47fa,3.333333
58e529ae9514d3fd822b03cea36bb496,430ea10166cc099c456cb19954869f99,10
83a42611706a8f6aaba65ae4c0e089a3,b88d6656e237d9236e0d69152a426675,10
45e3de43df4509c240e6cdcaa291c5f5,2cc39c94ce980d06a9a0fe8b8080e8d4,3.333333
ccc3bf67d1f77188c2e2c25c7ce8a2ef,cb3abddb73b73fac743a8e1af456e764,10
f74c6e5e5e481c2888d49d8c26cc6a36,084d4b38bf39d23ec18788e1483e04d0,3.333333
17e72fe46de11e12153efa17016648c9,b5d50bd430fe6d03215fccf36ccf91ba,3.333333
ebfedb9035514dbf7e4566e968b93f0d,e0cfb3cda10bcc96581f2c4aef8fd308,10
1bc39105fe14ad6360e65481a1931d68,e98822d0e0122905ebff712a2f0cd380,10
57de6c7b09320770b2e40f5c6a0ce114,c126de9bb1b53575de7cbf3ce5714d0a,10
7b330fede1ab28d8b5200878c6b28ce1,2bfc17411abe94458f0ce3078def6bf5,10
ea76062fbd2f9a98d27ac963df77b48b,4407b33b2f8ba2e4e69578e8197ef73d,10
a7088908ab03cf4d3177fd33cab4ed2a,3a5b6c44858f12e28912ce88be1d8bcf,10
a7f1d7744eb18f01aabad6d2ea2146d8,c54eb1024de44c868715258ac1c39243,10
d152a0268b3e9b28c51326c22a98a8cd,b086d44da73081869aeb5b81e9dd58d7,10
9dea9b5f718337b31d2af2687072c533,5e521d8a7aaa2746ce956b1b5b1b3d42,6.666666
e9ea8faf819cf1f763581e5ebeab5e64,462fb916f9c367979fdcaf602c4a34be,10
e91c4ffa8308e8764dd580c8d4aefc49,0ff26aef495039a97e292126573cdeb2,10
d23c83749c7128d641ecfc7c66d41376,5a4937c72c0e4f407ad79ed1abc4b3ef,10
e9d908df877a1418c7e52dc96af53ef4,5a612050a38539a443918ddeeadf0597,6.666666
fa5b2c18ecfb5c27461dc51181fe3933,15d1868e0a3eebf35d5519732d181a78,10
96dd273eb578fceb1056647baed21230,3263ac83fa9155506ab2a90bfa4e342c,6.666666
85c9d0a2a9935232316b5a80e33b47cb,9306901e35b39173de34028963582ce3,10
0bb8cebf95e511be348803b580589863,04b5b827e093b83b62364b94c5906b4f,10
742c2a1f80403b3b0323b4081f00e054,7509a6c48c3a861e23c0c84bbe07c87e,6.666666
511723ed3e87f96af375fed883b3c664,039e7af8781080485da7df6d2774d059,10
598d66847d233073a80b93c7d4031502,257715634570997a911fe4f051bd93d6,10
e55b2a50ba627cc7e86fd068da5f2be0,033152da53fde422af9e4d992b5ec534,10
fe530fbc85f1131334be2ec8761aa90e,9dc6eae16513a7054f8e1ee7ed9e98f3,10
008b24c6974c48bd19622995437e74e0,7f327d79d3cc01a2d01362f27e903f1a,3.333333
54d23b9694eb70fbd986e10f97ce4027,267ce9c94aef25c7a0015664412d174d,10
e9c51050fa7c64321a68050ed9718d3f,6e87c9c23fe8308958ee10b3878f4a1b,10
0f0b0b61fa55ec7a976d51729d547c21,d561b607411fd6cee3bf6c0310cb5150,10
e30fb9f9e68d14b16e2e809fcdd4e819,e323adbe6f81c7ac1bfc56354c298ea1,10
7dd84d44ec0c0b17fdd8ba5c6624643d,5a2a1cfc96774392cc3273d1f4c596a3,10
9f8057355dc3a21c7f1658c25392dcf9,98d68a3c2c673c94fdd6a9d9ae6efe19,10
1405c86afb4965acf6bb581248506816,8a7e5757397d24e01bcc5691b6685aa8,10
cb26c084572ac32750cde954d6f0a765,f4bada8fcf84bb4a2d51bc7c90e2d338,6.666666
33a41012c50e4525e2b6b101e449525a,e1a05b6cce84482cc257170fc6603e4a,10
aa85c1cbd1edd8cd9f1c41e1c4d40dd2,e13b5406af9c46543a862b9749138d94,10
d593f2e6fdb5787df47f24de8121c97a,a7c7483d1c55bfc0f85397ea399b21a7,10
f6a433b278f1e1da0bd05bbe538e4b28,c202026a155fa2f62b6d2ae5041dc4da,10
7fa608f7913102a6ee66265a7596cdbc,6cbc26476f1806fcd1d8a1187d266634,10
288e5c1ed038db6e23a756ae79591533,cf1ac43abae46c82bd20c68570159b69,3.333333
29e0399b64fbfd49a9d561d2ad7a2411,e989091e2e329a27e541c79bfff20340,10
cd51edc531918e8e8cb3371647298f7b,e3610e4658711a49f7eaf4524ca65cd9,10
f94a69e23909d6e47f06493e80f20c0f,69e17c49aadeee2c2790dfd2bef0187c,10
b118934585ff99ef3cc997d600a169c3,3a084845b1ff76678950245f141433c0,10
05ae7ceb1d7f595e1d563586c6069c16,2dc1835fb9c4a208ad61d45470c51d2d,10
d3da286be13f42f98c06e78b88a2d351,c0a151ee838f68d59a37c2ef1b245572,10
006a5fad27ea065f6c7650ebf38e6c62,913a735340364ee0c1b4cf75ab173541,10
9c66409dd725d7451c6f11114eea21f1,a7283d738c9a5c96d1738f1b46f54c5d,10
625ea95733f07269e9714648b1cce9cf,b95d42d1f94e50afcdbe18cd40b643f9,3.333333
e316a76fdd1098253cbf447d1cb9cfe1,73506aee61ce060543ce9352037be881,10
afd9a5678279d1d76f494663072955f8,877ad202038790b23e937e0363166e76,3.333333
fb7c299917305195bd87805404b0482b,446c8473f3571eb2e80024ba545c13dd,6.666666
95ab33946796d72db48b14fa950afce2,314704bada590798e31528b35814aabd,3.333333
2f67a9a33bba42c9f13419ab9064904b,3a45c894c75df558e354c171f336d065,3.333333
436501ed81bd5c882f85d3424050f37d,f9e0355f2e1df5300b67ebf78a2c9eb3,3.333333
d61bfee34f13147690c5d354361cca98,41eb1dee80e105624f9c9488c02752de,10
91130289db27296fcc6908a50094a42f,20a32277e53e17a2f02f5a2671982a08,3.333333
9f9c3efdf38cbb1e6d2440f05b65dda2,123fb3a3a6f8f51391638b10dadf2ebf,10
6d66ea8674cf0060701f04e3336b2fe1,e91fb95c5718c479b9f795b01bea0ce7,3.333333
a52c12efa4e75b92f37fe0a6e7aaaf07,ff03e93d54286c361ca1913d54d6cab3,10
48d49e7b726409143a40f213ac0bdcdf,a7b553db518fb9565ce500a1961a7f02,3.333333
7957db16b691391227c6aa7be998a8b4,6bb6eee2336e92aac1866873a82cadf3,10
88d8c533d55947b471efa8b82b1af82f,683a56ba5abb94c28b43ceb812ffe89b,10
a9eec7bb2a8ba77e1d32f58139e80018,e4f36db364a7f2a0152f912031d70f22,10
98a34390a860d1ec69a594d227f0106b,928dd7f421d201794ea8db6039017715,10
d9892bc76cc31d6aea8e083ba946e5b1,beff14f0d0258d0da5bd069d338f99ec,10
7c55c30620c3a0c82ef0dcc26a0821c8,7e21ce19c0a388120ea4ed2401dc6f6b,10
d42570443e1570b4398b8f515e73df41,cbf796b92a79d711876ef2afed22772f,10
ceaf356ffda5489bafeca6596e9f609f,79c5ea0c85c94038b4406f403372d88b,10
80bf99cd2da2c7257d38b23b9bfcacdd,4ce1037833f29c0fcfffacec60d97a0e,3.333333
97a8d71a341b62bb089ae71455b30a25,d01af5eb5be5bf03ca986c6065773c7b,10
6fe80fb3c400a5f1acb7dbfe1ad9e167,853b83366111533dafb397f7c8e62027,10
586486f346b6e8943efa6084c649b016,85aa63758d193ad30ab7825cb46c55c6,3.333333
68aa533d986aee0b241867f9da633aff,da9ad2af8cec530536a15e7b6893dbe1,10
815f589eb4c87363d5fc5b45a3ea78c4,b20dd221e544664cb59a173d69ee8e5a,10
51daa08c41bc682b97cda1b9eea7fd81,aab93798788ab5a400f7e8a42f65fa6e,10
740a9b3e957a62c5dae981eeb3161ef2,48987f308fc79e0d414fab0e55c932f1,10
bebf69e031d33bbd21edd073c316b195,dba3923ed9e78d077bd9434959cd5a3e,10
d087be14f150e00e1487b981c2ed3045,7df564556138947e9a5c75e622d8e5a9,10
ce298beeb3a802c5be44f45f6f46f788,940bcf8751da30955eb7b26d41c88622,6.666666
ebfd546c22698005d6dc26519ba220bb,714ff04d760df86c95a41dc32ab7b6e7,3.333333
16c928418a1d4542f9c8deee956fb0fb,90b74a04b6a3b27ea5216c24855f314f,3.333333
b12f444b5eb70b2f1abbacd33c9f6223,f6309aef931ed8238ed9e9b2392c3865,10
8296fe56d7167fa544e9844bb65651cd,ac8e8414418922bc9155309229aefe4b,6.666666
ac1f329154d14d2cf1c3cecf867c8842,b78a4d96173a045fecafb0377738683e,10
e830f5f625387eeb641b7fa5b7e1a927,821340b47e2c4d519ec19e6be5e231ec,3.333333
b13fda113e83b58318f48d084a5d00d9,63a03a027c35aa56723a9a92d2658010,10
294d57bfd4df23f5c849cbc8ad7986b6,94d911f7edc31048ff7d3da907f55df0,10
986b49945d65a0d0c9ff9701e5722ea4,1f7a9cb046f43071f6c6406f5307e170,3.333333
d6944e3aba6c1e509a3c6651f40be643,d31cfdcc7856ca171a09664871141e5d,3.333333
ff0bf75717dd95b4dab845bf7b787da8,557ea4db169d8e5aa696bff595e490e2,10
a5f0e18328ecad6653076f5596d0706f,d4becd77a9129ce050c5891b898a7b48,10
91d07d76bf9892694e6e99f2439db820,ae143ccd3db29fdbd0393af89e2174b3,3.333333
b92acf4b085a311feed476ecde56f827,97e9cdcb75914daa718fd1c807fcb587,10
066e486dbfa2abc442eb2deda7399776,5dd024b467b90c515e90b67c9643601f,10
81f4ff1faeab3d8bb6c4c7abfdaf66bf,33480e45f19eccc1c9a592c8c5e11e5e,3.333333
3527633b9381a60c443af070b49c73fc,9a593246415f0904dc2abbcb595c1ff5,10
2440a59253b9deeed1d97e70241c228f,75b6dfcae5158b19febaac322fbac23e,10
7385fbe76498d7a711b2f93b1dafeb98,30d5aaaff91fc9bf8837d8a439c574d7,10
59d5d95c694250deec8c502b5ef67211,bbb507d162fb2e7ef2d74823b0ac8cf6,10
72e578b6cc4f55280a2ae978cce0c07f,4dd6f2853861949e028a63602dcda594,10
751ae293607944331c035b329e8e0a7a,9438fdc2cd303d12e77af972d9846c34,10
76f1f89d8509115091c95770f71f08b1,4ba8c864dc35e8e50e5b49fc5d51f1f8,10
3b942c3234c1c757a9a986f1e895497c,de6bf894e287ea49f10d74a41654b7a4,10
49cc4a0332f395522040570791091bbd,8a3c25719b34f9e2d026772ba4d03dd3,10
e0fea677e22a94f2ea144c410ed1aa50,b662a00ce319e878adb03bfdae9f8820,10
a3661d80dd76c52072f69b27d2e16ccf,703a7bd13fe16d0f3a766209d7d96d71,10
965909cf8a02ac22f59073c6db2733a8,124325415038b1830a43a56d480608a0,10
8d90daf1886b3d474b27a1739370f20f,d6b1346c654a1fd3668d12bda43dd0ff,10
6f8391ddcd21aeb5a3d55d8ae7a7c6a0,357684c66bd20abad881fd7be59936a1,10
d6fa83eeb39ca4cab744fdcc90e69337,a0f5bcb3ce8157df5e57373cd103fb6f,3.333333
1eb3b522421b2a4133f08196721c7df3,c93a66300a8d4d667c3fce43fca83f5a,6.666666
326ec9048d45e22a428f4e26adaa3831,5ee4da87e90ee5fc12c48e9057f3acff,6.666666
019dca1346eef93d4700fa83cf2d3eb0,6e65b451e88b2c4e13b79ff56de43863,3.333333
968b825265afadf74d7be756fb26fb14,2cb3094139b11486ca91fe5edbda3ac9,3.333333
3dc122ce2dec4de44981f4e508d97067,8f1eabc9683ffa6bbe016572ab4f7d98,10
68bb475aac52e41aacb262d53b01556b,ea96552955a13a523a5a01a7cc529196,3.333333
826405db487b58f290e5f604f01dde39,d3cf054a660cf83c668658a9c73df87f,10
3c9fa53674f3b005fd302207da34aa34,8aff1e5d6e8a8ebaeff8098959a5d877,3.333333
accb8fb204acac2e29355a91d7778512,78b5780c62216bd14ee01d1241ddf07a,10
99be1a65d2cd84c1194429592e30e221,eb3338d59932fd450f457c10745988a6,10
ddbfbf08ad099e968b24fafe965e6548,7b92d797e8aecacbb4de3c2cf516b9cb,10
def9b32b4a11abb6e7c8102eb29e4499,73380ae5f8ac404c654adeae021cb982,10
9f8378d937b3a65944f75d8d0a82729e,f24ea9891cdea6424593780d4965aed4,6.666666
c2510f021e62843d343dbbc11e7cb4b6,ac1c71bd255e6bdce5905b83405f0a40,10
448e9d92a58ceb859f52aa2a9cdb666c,092a5a81a43697c717ba7bffc17a0e54,10
168a07879391d9be72f62b9b8f9eb86e,df370f579c524929b7dd5483014a88f3,10
49a733f0a777fb5f2ece2258170a1936,f97bf537c1d6732d65a49b67597c80fc,3.333333
baf841d9679ca727c484393a22599eab,85d420c49937af7fac7936b886a9b3ec,10
9075ea13149d0377f0e3d5b11c378a1d,2336e595679c28226272af6355a01547,3.333333
ecf2de35a4efdcec0cf45e80bb829c85,6798c1c403cd92b7131d5bc400d786f4,10
19ddae9b2fc90480ae2c45ac1d21ad26,8efc34f75932026b3e64c5043de9b0d8,10
014a5ebf0efbe281c734d1514e2a5499,a461d8290208aaf6610284580af3c7e1,10
f36b7d2b561dc274b828f5a2d0a22e2d,6cb57f3adae7c1e934acedb1a144091b,3.333333
609dbe6ec5e69705ab30ebe2885281d7,90f54fdf3e7156f429d49b2920cea7e9,10
7a0f93ddedf3baac045b5f79902ead07,9f556f43d362ef4bd6ced9e36b8b9303,10
e5d91ac066895e085c8cc51a0075ed22,e1f4d873a483100b1b38d48a79503e12,10
c1509cd411d4232310834d6fc5736c7b,417a151e14818032dbdabd0add3980f1,10
bba3ee45ec20c5ba5aa3032e5b56eb9e,e8567c203b8bf211d529263b9792545b,3.333333
b8aaa4bd83d4015b231a51777dae7cbf,a77ac83303dd1fb7901797a536f37ba9,10
ef714501e4164ae235122cf83e4ad96c,d280efe63546763bf68a6fcc70f8581f,3.333333
e805478e6fcee9f73dca60c459542a54,127d1f43c08af8ece80b4de704a78705,10
a22d814093d27a9d94b9812e9792ee0c,17d82c1078e95b4393227823d2121443,10
5d31b8f6ea4b8e0a257bd74134f8cdeb,fe1a1b2a8bc7bd0c155faf545c21108f,3.333333
1df09c8fd891600764885c5a32bddb44,ed3751dbdb8618c2eea6bd2fbf3d6064,10
49eadc20f396cdeda80c38778d2bc593,69b34c7840ad3c11cc7cb64a1d334d62,10
b94469add0abc7d8088cc997f8ded9d2,b773513ba5824ec457bd05356fb1d23a,10
2a9f8c3f194678f9600e566eef3de224,ed1e579e3a4478d38025dd78e5ff85cc,10
0ca30d97d2f2dd546027fcb303c35b6c,d392f582a7918f3b5786f3aa1513695b,10
a54b5bdf56ea539f7c2b497cf008ec9d,98cf020a9676ba7922df343c222d1dfc,10
c91655dda69e7b3dbe7eebd95c7eab84,ab23fc34d185244d852d8164c745a8bc,3.333333
ee4d66511cd54bd96630a8c5e4b9f448,1776c6f3023d8d16987487d6e3691e9f,6.666666
33b3ce4f2856cc2e3b9f0bd89fe8ea18,b5300ee66752840f92a410048427559b,10
001c25d69f2898c0c5bf1324c7173de9,595af54ff2fd67ce36414786a10fd92e,10
5da6becc4933a62292b75fae50525525,85f312b445e8ad09e9899444ad14694a,10
c0b992a71bf801c7b6e0eece16313943,401aab99bd71322f32f2923e2d6ea5ff,10
ee98145b3c959cb3f4fefc2345236d10,754fa62dff067997ee3b0e44c553341b,10
6790bfef6d312cdeb613f437bb84cd44,1f70aac846260252ba3886fd44ebef5a,10
541f53d7969a6d22085c4a472e558b3f,30177f6ea8608710c7656d1371a9ba8a,10
f48de28f49e5b76ec6f8206d0a52655a,de524185bdb2a8b584eaec9573b222b1,10
f1b6e5eb171240b25086a0d6b0d1f939,4dcd173755fecf02272dcc19bbd789a7,3.333333
7720b9737958fd95cc20f5db1bf3e84d,ff6a06eea581bd23a2e1321bae305f16,10
